"id_malha";"UF";"Contrato";"Ano";"Mes";"Panela";"Remendo";"Trincamento";"Rocada";"Drenagem";"Sinalizacao_Vertical";"Sinalizacao_Horizontal";"Rodovia";"km";"Sentido";"Km_Inicial";"Km_Final";"Num_Faixas";"Superfície";"Data Aval.";"IP";"IC";"ICM";"ICM_Unificado"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"42";"C";"42";"43";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"43";"C";"43";"44";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"43";"D";"44";"43";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"44";"D";"45";"44";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"44";"C";"44";"45";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"Baixa";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"45";"C";"45";"46";"1";"Pavimentada";"2025-11-21";"7.5";"62.5";"24";"24"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"45";"D";"46";"45";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"24"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Bom";"Bom";"BR-401";"46";"D";"47";"46";"1";"Pavimentada";"2025-11-21";"0";"25";"7,5";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"46";"C";"46";"47";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"47";"C";"47";"48";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"47";"D";"48";"47";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"Média";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"48";"D";"49";"48";"1";"Pavimentada";"2025-11-21";"15";"62.5";"29,25";"29.25"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"Baixa";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"48";"C";"48";"49";"1";"Pavimentada";"2025-11-21";"7.5";"62.5";"24";"29.25"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"49";"C";"49";"50";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"49";"D";"50";"49";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"ND";"Ruim";"Ruim";"BR-401";"50";"D";"51";"50";"1";"Pavimentada";"2025-11-21";"0";"57.5";"17,25";"17.25"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"ND";"Ruim";"Ruim";"BR-401";"50";"C";"50";"51";"1";"Pavimentada";"2025-11-21";"0";"57.5";"17,25";"17.25"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Bom";"Bom";"BR-401";"51";"C";"51";"52";"1";"Pavimentada";"2025-11-21";"0";"25";"7,5";"18.75"
